project_A,project_B,lang_A,lang_B,num_bugs_A,num_bugs_B,domain_gap_accuracy
wildfly/wildfly,mesonbuild/meson,Java,Python,984,945,0.9973896988603808
wildfly/wildfly,prefecthq/prefect,Java,Python,984,406,0.9962726686259049
wildfly/wildfly,pyca/cryptography,Java,Python,984,337,0.9961143695014663
wildfly/wildfly,pydata/xarray,Java,Python,984,122,0.9981942372615216
wildfly/wildfly,pytest-dev/pytest,Java,Python,984,118,0.9985305491105955
wildfly/wildfly,sphinx-doc/sphinx,Java,Python,984,186,0.9975225225225225
wildfly/wildfly,eclipse-aspectj/aspectj,Java,Java,984,269,0.9938201115066837
wildfly/wildfly,eclipse-birt/birt,Java,Java,984,3498,0.9970827630915509
wildfly/wildfly,eclipse-jdt/eclipse.jdt.ui,Java,Java,984,2543,0.9975490196078431
wildfly/wildfly,eclipse-platform/eclipse.platform.swt,Java,Java,984,90,0.9973178021304314
wildfly/wildfly,eclipse-platform/eclipse.platform.ui,Java,Java,984,2063,0.9978564981949458
wildfly/wildfly,apache/tomcat,Java,Java,984,51,0.979539641943734
wildfly/wildfly-core,apache/commons-math,Java,Java,360,245,0.9960741843779612
wildfly/wildfly-core,spring-projects/spring-batch,Java,Java,360,432,0.9972222222222222
wildfly/wildfly-core,spring-projects/spring-roo,Java,Java,360,714,0.9936217415418747
wildfly/wildfly-core,spring-projects/spring-security,Java,Java,360,542,0.9931900904074205
wildfly/wildfly-core,apache/commons-compress,Java,Java,360,113,0.9934322549258088
wildfly/wildfly-core,apache/commons-configuration,Java,Java,360,133,0.9921770227983907
wildfly/wildfly-core,apache/commons-lang,Java,Java,360,217,0.9930900453465774
wildfly/wildfly-core,spring-projects/spring-amqp,Java,Java,360,108,0.993801652892562
wildfly/wildfly-core,spring-projects/spring-data-commons,Java,Java,360,158,0.9934179595674659
wildfly/wildfly-core,spring-projects/spring-data-gemfire,Java,Java,360,107,0.995697463768116
wildfly/wildfly-core,spring-projects/spring-data-jpa,Java,Java,360,147,0.9940915805022157
wildfly/wildfly-core,spring-projects/spring-data-mongodb,Java,Java,360,271,0.9966185752930569
wildfly/wildfly-core,spring-projects/spring-data-rest,Java,Java,360,132,0.9942014979463638
wildfly/wildfly-core,spring-projects/spring-security-oauth,Java,Java,360,101,0.9959591157594485
wildfly/wildfly-core,spring-projects/spring-webflow,Java,Java,360,134,0.9961168639053254
wildfly/wildfly-core,spring-projects/spring-ws,Java,Java,360,174,0.9932744043043813
wildfly/wildfly-core,bitcoin/bitcoin,Java,C++,360,563,0.9986989331251627
wildfly/wildfly-core,clickhouse/clickhouse,Java,C++,360,1541,0.9987146953168771
wildfly/wildfly-core,electron/electron,Java,C++,360,1451,0.9992649220817407
wildfly/wildfly-core,godotengine/godot,Java,C++,360,1486,0.9983166557561022
wildfly/wildfly-core,protocolbuffers/protobuf,Java,C++,360,229,0.9981455219810189
wildfly/wildfly-core,dagger/dagger,Java,Go,360,399,0.9980715027443999
wildfly/wildfly-core,nats-io/nats-server,Java,Go,360,298,0.9982668977469671
wildfly/wildfly-core,nektos/act,Java,Go,360,166,0.998061076102763
wildfly/wildfly-core,elastic/elasticsearch,Java,Java,360,970,0.9958145408623489
wildfly/wildfly-core,apache/dolphinscheduler,Java,Java,360,1369,0.9959620621654616
wildfly/wildfly-core,apache/dubbo,Java,Java,360,379,0.9938859376566102
wildfly/wildfly-core,liquibase/liquibase,Java,Java,360,241,0.9907242240456654
wildfly/wildfly-core,openrefine/openrefine,Java,Java,360,620,0.9927479110830837
wildfly/wildfly-core,seleniumhq/selenium,Java,Java,360,134,0.9975445058317987
wildfly/wildfly-core,axios/axios,Java,JavaScript,360,113,0.9980124223602485
wildfly/wildfly-core,facebook/react,Java,JavaScript,360,483,0.9992268290325699
wildfly/wildfly-core,fastify/fastify,Java,JavaScript,360,279,0.9995765403345331
wildfly/wildfly-core,mozilla/pdf.js,Java,JavaScript,360,543,0.998461301738729
wildfly/wildfly-core,sveltejs/svelte,Java,JavaScript,360,1107,0.9991648397536277
wildfly/wildfly-core,vercel/next.js,Java,JavaScript,360,1258,0.999535882114057
wildfly/wildfly-core,apache/airflow,Java,Python,360,1648,0.9982320141438868
wildfly/wildfly-core,ccxt/ccxt,Java,Python,360,693,0.9994603588613572
wildfly/wildfly-core,localstack/localstack,Java,Python,360,472,0.9974025974025974
wildfly/wildfly-core,posthog/posthog,Java,Python,360,403,0.9985693848354793
wildfly/wildfly-core,ansible/ansible,Java,Python,360,768,0.9973997320936097
wildfly/wildfly-core,langchain-ai/langchain,Java,Python,360,130,0.9990639208344477
wildfly/wildfly-core,odoo/odoo,Java,Python,360,115,0.9986787633224699
wildfly/wildfly-core,quarkusio/quarkus,Java,Java,360,950,0.9945190947666195
wildfly/wildfly-core,hannah-sten/texify-idea,Java,Kotlin,360,53,0.9952344643537934
wildfly/wildfly-core,horizontalsystems/unstoppable-wallet-android,Java,Kotlin,360,15,0.9976431769974075
wildfly/wildfly-core,intellij-rust/intellij-rust,Java,Kotlin,360,233,0.9982829216748118
wildfly/wildfly-core,jwstegemann/fritz2,Java,Kotlin,360,12,0.9966286307053942
wildfly/wildfly-core,square/anvil,Java,Kotlin,360,49,0.9972017298397354
wildfly/wildfly-core,square/kotlinpoet,Java,Kotlin,360,24,0.9961250322913976
wildfly/wildfly-core,square/leakcanary,Java,Kotlin,360,36,0.9965775401069519
wildfly/wildfly-core,square/okhttp,Java,Kotlin,360,15,0.9961280330407847
wildfly/wildfly-core,thundernest/k-9,Java,Kotlin,360,146,0.9968299255032493
wildfly/wildfly-core,dmwm/wmcore,Java,Python,360,263,0.9971769134253451
wildfly/wildfly-core,rucio/rucio,Java,Python,360,297,0.9969102144674664
wildfly/wildfly-core,iterative/dvc,Java,Python,360,132,0.997601395551679
wildfly/wildfly-core,conda/conda,Java,Python,360,608,0.9985917972187995
wildfly/wildfly-core,dagster-io/dagster,Java,Python,360,154,0.999110198494182
wildfly/wildfly-core,django/django,Java,Python,360,850,0.9990454979319122
wildfly/wildfly-core,googleapis/google-cloud-python,Java,Python,360,911,0.9993451211525868
wildfly/wildfly-core,huggingface/transformers,Java,Python,360,1049,0.9994517114435655
wildfly/wildfly-core,pandas-dev/pandas,Java,Python,360,5016,0.9992778981280898
wildfly/wildfly-core,qiskit/qiskit,Java,Python,360,1356,0.9988407629887238
wildfly/wildfly-core,scipy/scipy,Java,Python,360,100,0.9984204984204984
wildfly/wildfly-core,sympy/sympy,Java,Python,360,384,0.9993611040122669
wildfly/wildfly-core,matplotlib/matplotlib,Java,Python,360,184,0.9976455815413593
wildfly/wildfly-core,numpy/numpy,Java,Python,360,803,0.9989862581662536
wildfly/wildfly-core,open-mmlab/mmdetection,Java,Python,360,103,0.9989720746959054
wildfly/wildfly-core,pantsbuild/pants,Java,Python,360,734,0.9990046449900465
wildfly/wildfly-core,pypa/pip,Java,Python,360,684,0.9982804439581053
wildfly/wildfly-core,ray-project/ray,Java,Python,360,340,0.9964894166236448
wildfly/wildfly-core,scikit-learn/scikit-learn,Java,Python,360,228,0.9983514671941972
wildfly/wildfly-core,wagtail/wagtail,Java,Python,360,407,0.998914341548149
wildfly/wildfly-core,ytdl-org/youtube-dl,Java,Python,360,309,0.9991249562478124
wildfly/wildfly-core,celery/celery,Java,Python,360,245,0.9981695039355666
wildfly/wildfly-core,conan-io/conan,Java,Python,360,858,0.9991685144124168
wildfly/wildfly-core,docker/compose,Java,Python,360,583,0.9991277802006105
wildfly/wildfly-core,google/jax,Java,Python,360,568,0.9988356862174356
wildfly/wildfly-core,ipython/ipython,Java,Python,360,843,0.9978732454274777
wildfly/wildfly-core,jupyterlab/jupyterlab,Java,Python,360,200,0.9991486946651532
wildfly/wildfly-core,lightning-ai/lightning,Java,Python,360,374,0.9978350718362528
wildfly/wildfly-core,mesonbuild/meson,Java,Python,360,945,0.9981540084388185
wildfly/wildfly-core,prefecthq/prefect,Java,Python,360,406,0.9982841455044612
wildfly/wildfly-core,pyca/cryptography,Java,Python,360,337,0.9981877491844872
wildfly/wildfly-core,pydata/xarray,Java,Python,360,122,0.999133261105092
wildfly/wildfly-core,pytest-dev/pytest,Java,Python,360,118,0.9989598502184315
wildfly/wildfly-core,sphinx-doc/sphinx,Java,Python,360,186,0.9982682316721185
wildfly/wildfly-core,eclipse-aspectj/aspectj,Java,Java,360,269,0.9963039621525724
wildfly/wildfly-core,eclipse-birt/birt,Java,Java,360,3498,0.998625464542076
wildfly/wildfly-core,eclipse-jdt/eclipse.jdt.ui,Java,Java,360,2543,0.9980804467323968
wildfly/wildfly-core,eclipse-platform/eclipse.platform.swt,Java,Java,360,90,0.9981729598051157
wildfly/wildfly-core,eclipse-platform/eclipse.platform.ui,Java,Java,360,2063,0.9976056631272121
wildfly/wildfly-core,apache/tomcat,Java,Java,360,51,0.9856459330143541
apache/commons-math,spring-projects/spring-batch,Java,Java,245,432,0.9981542518127884
apache/commons-math,spring-projects/spring-roo,Java,Java,245,714,0.9968214483139857
apache/commons-math,spring-projects/spring-security,Java,Java,245,542,0.9959021191897904
apache/commons-math,apache/commons-compress,Java,Java,245,113,0.9956479690522244
apache/commons-math,apache/commons-configuration,Java,Java,245,133,0.9946642952423299
apache/commons-math,apache/commons-lang,Java,Java,245,217,0.988831615120275
apache/commons-math,spring-projects/spring-amqp,Java,Java,245,108,0.9956630906185803
apache/commons-math,spring-projects/spring-data-commons,Java,Java,245,158,0.9969619069876139
apache/commons-math,spring-projects/spring-data-gemfire,Java,Java,245,107,0.9977482548975456
apache/commons-math,spring-projects/spring-data-jpa,Java,Java,245,147,0.9963289280469897
apache/commons-math,spring-projects/spring-data-mongodb,Java,Java,245,271,0.9975341851602779
apache/commons-math,spring-projects/spring-data-rest,Java,Java,245,132,0.9963976945244957
apache/commons-math,spring-projects/spring-security-oauth,Java,Java,245,101,0.9957456865989128
apache/commons-math,spring-projects/spring-webflow,Java,Java,245,134,0.9979753359101785
apache/commons-math,spring-projects/spring-ws,Java,Java,245,174,0.9980875884490342
apache/commons-math,bitcoin/bitcoin,Java,C++,245,563,0.9985286480872425
apache/commons-math,clickhouse/clickhouse,Java,C++,245,1541,0.9989133298208641
apache/commons-math,electron/electron,Java,C++,245,1451,0.9989727786337956
apache/commons-math,godotengine/godot,Java,C++,245,1486,0.9979471867126994
apache/commons-math,protocolbuffers/protobuf,Java,C++,245,229,0.9988033072236727
apache/commons-math,dagger/dagger,Java,Go,245,399,0.997930524759793
apache/commons-math,nats-io/nats-server,Java,Go,245,298,0.9994249568717654
apache/commons-math,nektos/act,Java,Go,245,166,0.999277108433735
apache/commons-math,elastic/elasticsearch,Java,Java,245,970,0.9971160778658976
apache/commons-math,apache/dolphinscheduler,Java,Java,245,1369,0.9971891689309472
apache/commons-math,apache/dubbo,Java,Java,245,379,0.9979002099790021
apache/commons-math,liquibase/liquibase,Java,Java,245,241,0.997158081705151
apache/commons-math,openrefine/openrefine,Java,Java,245,620,0.9937185929648241
apache/commons-math,seleniumhq/selenium,Java,Java,245,134,0.9972443355786895
apache/commons-math,axios/axios,Java,JavaScript,245,113,0.9997530864197531
apache/commons-math,facebook/react,Java,JavaScript,245,483,0.9994215194755109
apache/commons-math,fastify/fastify,Java,JavaScript,245,279,0.9991575400168492
apache/commons-math,mozilla/pdf.js,Java,JavaScript,245,543,0.9987735704430477
apache/commons-math,sveltejs/svelte,Java,JavaScript,245,1107,0.9988546438983756
apache/commons-math,vercel/next.js,Java,JavaScript,245,1258,0.9989571867215109
apache/commons-math,apache/airflow,Java,Python,245,1648,0.9990943669625068
apache/commons-math,ccxt/ccxt,Java,Python,245,693,0.9992812864971701
apache/commons-math,localstack/localstack,Java,Python,245,472,0.9976991659476561
apache/commons-math,posthog/posthog,Java,Python,245,403,0.9989798694232862
apache/commons-math,ansible/ansible,Java,Python,245,768,0.9992135891789871
apache/commons-math,langchain-ai/langchain,Java,Python,245,130,0.998667199786752
apache/commons-math,odoo/odoo,Java,Python,245,115,0.9984179996484444
apache/commons-math,quarkusio/quarkus,Java,Java,245,950,0.9980573093734822
apache/commons-math,hannah-sten/texify-idea,Java,Kotlin,245,53,0.9979131094668944
apache/commons-math,horizontalsystems/unstoppable-wallet-android,Java,Kotlin,245,15,0.9988284910965324
apache/commons-math,intellij-rust/intellij-rust,Java,Kotlin,245,233,0.9992101105845181
apache/commons-math,jwstegemann/fritz2,Java,Kotlin,245,12,0.997680412371134
apache/commons-math,square/anvil,Java,Kotlin,245,49,0.9979772439949431
apache/commons-math,square/kotlinpoet,Java,Kotlin,245,24,0.9979460847240051
apache/commons-math,square/leakcanary,Java,Kotlin,245,36,0.9993615662907002
apache/commons-math,square/okhttp,Java,Kotlin,245,15,0.995382247306311
apache/commons-math,thundernest/k-9,Java,Kotlin,245,146,0.998105462582886
apache/commons-math,dmwm/wmcore,Java,Python,245,263,0.9978128417434776
apache/commons-math,rucio/rucio,Java,Python,245,297,0.9980094100615273
apache/commons-math,iterative/dvc,Java,Python,245,132,0.9978308026030369
apache/commons-math,conda/conda,Java,Python,245,608,0.9980718667835232
apache/commons-math,dagster-io/dagster,Java,Python,245,154,0.9992483258165915
apache/commons-math,django/django,Java,Python,245,850,0.9982018193357309
apache/commons-math,googleapis/google-cloud-python,Java,Python,245,911,0.9990196078431373
apache/commons-math,huggingface/transformers,Java,Python,245,1049,0.9994527829893683
apache/commons-math,pandas-dev/pandas,Java,Python,245,5016,0.999056970100405
apache/commons-math,qiskit/qiskit,Java,Python,245,1356,0.9989488068958268
apache/commons-math,scipy/scipy,Java,Python,245,100,0.9965047186298497
apache/commons-math,sympy/sympy,Java,Python,245,384,0.9980891719745223
apache/commons-math,matplotlib/matplotlib,Java,Python,245,184,0.9973420888055035
apache/commons-math,numpy/numpy,Java,Python,245,803,0.9979782095922722
apache/commons-math,open-mmlab/mmdetection,Java,Python,245,103,0.9982938065176591
apache/commons-math,pantsbuild/pants,Java,Python,245,734,0.998758380928731
apache/commons-math,pypa/pip,Java,Python,245,684,0.9985983491667965
apache/commons-math,ray-project/ray,Java,Python,245,340,0.9971163748712667
apache/commons-math,scikit-learn/scikit-learn,Java,Python,245,228,0.9985221674876847
apache/commons-math,wagtail/wagtail,Java,Python,245,407,0.9990254466702762
apache/commons-math,ytdl-org/youtube-dl,Java,Python,245,309,0.99930301446245
apache/commons-math,celery/celery,Java,Python,245,245,0.9990887552396573
apache/commons-math,conan-io/conan,Java,Python,245,858,0.9993094876398287
apache/commons-math,docker/compose,Java,Python,245,583,0.998915636521362
apache/commons-math,google/jax,Java,Python,245,568,0.998404641044235
apache/commons-math,ipython/ipython,Java,Python,245,843,0.9975981915795422
apache/commons-math,jupyterlab/jupyterlab,Java,Python,245,200,0.9992450693592526
apache/commons-math,lightning-ai/lightning,Java,Python,245,374,0.9986287952987267
apache/commons-math,mesonbuild/meson,Java,Python,245,945,0.9984229202260481
apache/commons-math,prefecthq/prefect,Java,Python,245,406,0.9991457372287715
apache/commons-math,pyca/cryptography,Java,Python,245,337,0.9990977986286539
apache/commons-math,pydata/xarray,Java,Python,245,122,0.9978443630092693
apache/commons-math,pytest-dev/pytest,Java,Python,245,118,0.9989652317880795
apache/commons-math,sphinx-doc/sphinx,Java,Python,245,186,0.9982765224052087
apache/commons-math,eclipse-aspectj/aspectj,Java,Java,245,269,0.9972013551333039
apache/commons-math,eclipse-birt/birt,Java,Java,245,3498,0.9985763677038845
apache/commons-math,eclipse-jdt/eclipse.jdt.ui,Java,Java,245,2543,0.9984328748041094
apache/commons-math,eclipse-platform/eclipse.platform.swt,Java,Java,245,90,0.9983841648151889
apache/commons-math,eclipse-platform/eclipse.platform.ui,Java,Java,245,2063,0.9965732087227415
apache/commons-math,apache/tomcat,Java,Java,245,51,0.994789306751246
spring-projects/spring-batch,spring-projects/spring-roo,Java,Java,432,714,0.9898785425101214
spring-projects/spring-batch,spring-projects/spring-security,Java,Java,432,542,0.9885255306942053
spring-projects/spring-batch,apache/commons-compress,Java,Java,432,113,0.9953585518681829
spring-projects/spring-batch,apache/commons-configuration,Java,Java,432,133,0.995291095890411
spring-projects/spring-batch,apache/commons-lang,Java,Java,432,217,0.9981362600952578
spring-projects/spring-batch,spring-projects/spring-amqp,Java,Java,432,108,0.9883618796662275
spring-projects/spring-batch,spring-projects/spring-data-commons,Java,Java,432,158,0.9878706199460916
spring-projects/spring-batch,spring-projects/spring-data-gemfire,Java,Java,432,107,0.9885132206328565
spring-projects/spring-batch,spring-projects/spring-data-jpa,Java,Java,432,147,0.9892018779342723
spring-projects/spring-batch,spring-projects/spring-data-mongodb,Java,Java,432,271,0.9933103150625809
spring-projects/spring-batch,spring-projects/spring-data-rest,Java,Java,432,132,0.9928522019829376
spring-projects/spring-batch,spring-projects/spring-security-oauth,Java,Java,432,101,0.9902383654937571
spring-projects/spring-batch,spring-projects/spring-webflow,Java,Java,432,134,0.9835890117731002
spring-projects/spring-batch,spring-projects/spring-ws,Java,Java,432,174,0.9914846353202518
spring-projects/spring-batch,bitcoin/bitcoin,Java,C++,432,563,0.9970154344674682
spring-projects/spring-batch,clickhouse/clickhouse,Java,C++,432,1541,0.9973805703807996
spring-projects/spring-batch,electron/electron,Java,C++,432,1451,0.9981886683089407
spring-projects/spring-batch,godotengine/godot,Java,C++,432,1486,0.9986227160040401
spring-projects/spring-batch,protocolbuffers/protobuf,Java,C++,432,229,0.998718633208756
spring-projects/spring-batch,dagger/dagger,Java,Go,432,399,0.995244271508863
spring-projects/spring-batch,nats-io/nats-server,Java,Go,432,298,0.9996290113151549
spring-projects/spring-batch,nektos/act,Java,Go,432,166,0.9983811285846439
spring-projects/spring-batch,elastic/elasticsearch,Java,Java,432,970,0.9972414287249669
spring-projects/spring-batch,apache/dolphinscheduler,Java,Java,432,1369,0.9950216649764912
spring-projects/spring-batch,apache/dubbo,Java,Java,432,379,0.9972481572481573
spring-projects/spring-batch,liquibase/liquibase,Java,Java,432,241,0.9941419710544452
spring-projects/spring-batch,openrefine/openrefine,Java,Java,432,620,0.9926616725271366
spring-projects/spring-batch,seleniumhq/selenium,Java,Java,432,134,0.9957882069795427
spring-projects/spring-batch,axios/axios,Java,JavaScript,432,113,1.0
spring-projects/spring-batch,facebook/react,Java,JavaScript,432,483,0.9976292081555239
